8c5dc9,127.0.0.1,GET,http://localhost:8000/new,1496643178,97468c,200
97468c,127.0.0.1,GET,http://localhost:8000/new,1496643178,,404
133d01,127.0.0.1,GET,http://localhost:8000/new,1496643188,14740e,200
14740e,127.0.0.1,GET,http://localhost:8000/new,1496643188,,404
8238ab,127.0.0.1,GET,http://localhost:8000/new,1496643199,d3790b,200
d3790b,127.0.0.1,GET,http://localhost:8000/new,1496643199,,404
dff693,127.0.0.1,GET,http://localhost:8000/new,1496643227,2d38f7,200
2d38f7,127.0.0.1,GET,http://localhost:8000/new,1496643227,,404
05bbc3,127.0.0.1,GET,http://localhost:8000/,1496643254,,200
9d5194,127.0.0.1,GET,http://localhost:8000/New,1496643257,,200
3879a0,127.0.0.1,GET,http://localhost:8000/new,1496643263,0443c9,200
0443c9,127.0.0.1,GET,http://localhost:8000/new,1496643263,,404
009c07,127.0.0.1,GET,http://localhost:8000/New,1496643266,,200
6046d3,127.0.0.1,GET,http://localhost:8000/New,1496643275,,200
84b184,127.0.0.1,GET,http://localhost:8000/New,1496643276,,200
959f93,127.0.0.1,GET,http://localhost:8000/New,1496643278,,200
d3a1b2,127.0.0.1,GET,http://localhost:8000/New,1496643279,,200
d084e5,127.0.0.1,GET,http://localhost:8000/New,1496643297,5a8fe5,200
5a8fe5,127.0.0.1,GET,http://localhost:8000/New,1496643297,,500
090504,127.0.0.1,GET,http://localhost:8000/New,1496643331,,200
42883d,127.0.0.1,GET,http://localhost:8000/,1496643335,,200
c35b47,127.0.0.1,GET,http://localhost:8000/New,1496643338,,200
cc3e93,127.0.0.1,GET,http://localhost:8000/,1496643347,,200
93b7fd,127.0.0.1,GET,http://localhost:8000/New,1496643349,,200
951d4e,127.0.0.1,GET,http://localhost:8000/BookOrder,1496644433,8a37b2,200
8a37b2,127.0.0.1,GET,http://localhost:8000/BookOrder,1496644433,,500
b2bce4,127.0.0.1,GET,http://localhost:8000/BookOrder,1496644481,0dd269,200
0dd269,127.0.0.1,GET,http://localhost:8000/BookOrder,1496644481,,500
84414e,127.0.0.1,GET,http://localhost:8000/BookOrder,1496644513,0036b5,200
0036b5,127.0.0.1,GET,http://localhost:8000/BookOrder,1496644513,,500
80c94a,127.0.0.1,GET,http://localhost:8000/BookOrder,1496644577,64a6a8,200
64a6a8,127.0.0.1,GET,http://localhost:8000/BookOrder,1496644577,,500
aad780,127.0.0.1,GET,http://localhost:8000/BookOrder,1496644619,45e641,200
45e641,127.0.0.1,GET,http://localhost:8000/BookOrder,1496644619,,500
2b087d,127.0.0.1,GET,http://localhost:8000/BookOrder,1496644662,,200
0dd5ff,127.0.0.1,GET,http://localhost:8000/BookOrder,1496644673,,200
52cfdf,127.0.0.1,GET,http://localhost:8000/,1496644679,,200
47181b,127.0.0.1,GET,http://localhost:8000/,1496644751,,200
8535bd,127.0.0.1,GET,http://localhost:8000/BookOrder,1496644753,,200
58f90b,127.0.0.1,POST,http://localhost:8000/BookOrder,1496644756,,200
8538d0,127.0.0.1,POST,http://localhost:8000/BookOrder,1496644757,,200
8c289e,127.0.0.1,POST,http://localhost:8000/BookOrder,1496644758,,200
7cfba6,127.0.0.1,POST,http://localhost:8000/BookOrder,1496644759,,200
3f54d3,127.0.0.1,GET,http://localhost:8000/,1496644897,,200
1a3ad4,127.0.0.1,GET,http://localhost:8000/BookOrder,1496644899,,200
7cfe1c,127.0.0.1,POST,http://localhost:8000/BookOrder,1496644920,,200
0054ba,127.0.0.1,GET,http://localhost:8000/,1496644922,,200
a35476,127.0.0.1,GET,http://localhost:8000/BookOrder,1496644931,,200
84431f,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496644946,,200
bb914e,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496644949,,200
d146b9,127.0.0.1,GET,http://127.0.0.1:8000/,1496644951,,200
df0f52,127.0.0.1,GET,http://127.0.0.1:8000/,1496644953,,200
cd86af,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496644953,,200
89516d,127.0.0.1,GET,http://127.0.0.1:8000/,1496645022,,200
1e0b3f,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496645023,,200
a1a41d,127.0.0.1,GET,http://127.0.0.1:8000/,1496645149,,200
a8b92f,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496645150,93fb05,200
93fb05,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496645150,,500
510140,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496645157,,200
902c77,127.0.0.1,POST,http://127.0.0.1:8000/BookOrder,1496645164,,200
8ca2a9,127.0.0.1,POST,http://127.0.0.1:8000/BookOrder,1496645165,,200
f43120,127.0.0.1,GET,http://127.0.0.1:8000/,1496645715,44a3d9,200
44a3d9,127.0.0.1,GET,http://127.0.0.1:8000/,1496645715,,404
9ee58a,127.0.0.1,GET,http://127.0.0.1:8000/,1496645786,92a720,200
92a720,127.0.0.1,GET,http://127.0.0.1:8000/,1496645786,,500
f89b26,127.0.0.1,GET,http://127.0.0.1:8000/,1496645857,661282,200
661282,127.0.0.1,GET,http://127.0.0.1:8000/,1496645857,,404
928ac1,127.0.0.1,GET,http://127.0.0.1:8000/,1496645893,41712a,200
41712a,127.0.0.1,GET,http://127.0.0.1:8000/,1496645893,,404
d73954,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496645912,,200
baaa82,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496646627,,200
7874af,127.0.0.1,GET,http://127.0.0.1:8000/,1496646630,,200
3e26f6,127.0.0.1,GET,http://127.0.0.1:8000/,1496646631,,200
677610,127.0.0.1,GET,http://127.0.0.1:8000/,1496646642,,200
f98f01,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496646645,,200
547e5e,127.0.0.1,GET,http://127.0.0.1:8000/,1496646646,,200
553618,127.0.0.1,GET,http://127.0.0.1:8000/,1496646671,8ff605,200
8ff605,127.0.0.1,GET,http://127.0.0.1:8000/,1496646671,,500
16b805,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496646673,,200
d8f450,127.0.0.1,GET,http://127.0.0.1:8000/,1496646674,fae7ab,200
fae7ab,127.0.0.1,GET,http://127.0.0.1:8000/,1496646674,,500
ee62cf,127.0.0.1,GET,http://127.0.0.1:8000/,1496646690,,200
13f293,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496646691,,200
41212f,127.0.0.1,GET,http://127.0.0.1:8000/,1496646692,,200
03977c,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496646693,,200
34c043,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496646702,,200
7cfc54,127.0.0.1,POST,http://127.0.0.1:8000/BookOrder,1496646703,,200
82f0c1,127.0.0.1,POST,http://127.0.0.1:8000/BookOrder,1496646705,,200
6b7ca4,127.0.0.1,POST,http://127.0.0.1:8000/BookOrder,1496646706,,200
d2e027,127.0.0.1,POST,http://127.0.0.1:8000/BookOrder,1496647037,,200
95a570,127.0.0.1,POST,http://127.0.0.1:8000/BookOrder,1496647043,,200
19a87f,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496647314,32b0c0,200
32b0c0,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496647314,,500
e49170,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496647350,,200
cfa0b4,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496647355,f2df14,200
f2df14,127.0.0.1,POST,http://127.0.0.1:8000/BookOrder,1496647355,,500
f595a0,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496647772,,200
61f4e8,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496647774,01877f,200
01877f,127.0.0.1,POST,http://127.0.0.1:8000/BookOrder,1496647774,,500
abb689,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496647878,,200
41caf9,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496647880,ec2ef1,200
ec2ef1,127.0.0.1,POST,http://127.0.0.1:8000/BookOrder,1496647880,,500
01ba60,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496647887,,200
726900,127.0.0.1,GET,http://127.0.0.1:8000/,1496647888,,200
f53cd7,127.0.0.1,GET,http://127.0.0.1:8000/,1496647889,b581d0,200
b581d0,127.0.0.1,POST,http://127.0.0.1:8000/,1496647889,,500
f96728,127.0.0.1,GET,http://127.0.0.1:8000/,1496647892,,200
22c648,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496647893,,200
7f1ba7,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496647894,d57882,200
d57882,127.0.0.1,POST,http://127.0.0.1:8000/BookOrder,1496647894,,500
c5b381,127.0.0.1,GET,http://127.0.0.1:8000/BookResoult,1496647948,8f1385,200
8f1385,127.0.0.1,GET,http://127.0.0.1:8000/BookResoult,1496647948,,500
da0c9f,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496648049,,200
50ddfc,127.0.0.1,GET,http://127.0.0.1:8000/,1496648051,,200
a5a26e,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496648052,,200
323574,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496648052,d845e8,200
d845e8,127.0.0.1,POST,http://127.0.0.1:8000/BookOrder,1496648052,,500
5d67e7,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496648160,,200
608955,127.0.0.1,POST,http://127.0.0.1:8000/BookOrder,1496648161,,302
3cb3e9,127.0.0.1,GET,http://127.0.0.1:8000/BookResoult,1496648161,,200
99a681,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496648801,,200
d4599b,127.0.0.1,POST,http://127.0.0.1:8000/BookOrder,1496648803,,302
c31fc4,127.0.0.1,GET,http://127.0.0.1:8000/BookResoult,1496648803,,200
3e90a2,127.0.0.1,POST,http://127.0.0.1:8000/BookOrder,1496648807,,302
7f1dd9,127.0.0.1,GET,http://127.0.0.1:8000/BookResoult,1496648808,,200
a5fe8a,127.0.0.1,GET,http://127.0.0.1:8000/,1496648811,,200
f946c3,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496648812,,200
767f81,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496650592,,200
ad976c,127.0.0.1,GET,http://127.0.0.1:8000/,1496650592,,200
62faae,127.0.0.1,POST,http://127.0.0.1:8000/,1496650593,,302
2c5daf,127.0.0.1,GET,http://127.0.0.1:8000/BookResoult,1496650593,,200
a4aec2,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496650595,,200
8678a2,127.0.0.1,POST,http://127.0.0.1:8000/BookOrder,1496650598,,302
fdfa85,127.0.0.1,GET,http://127.0.0.1:8000/BookResoult,1496650598,,200
38c8aa,127.0.0.1,GET,http://127.0.0.1:8000/,1496650715,,200
93627c,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496805996,,200
f59907,127.0.0.1,POST,http://127.0.0.1:8000/BookOrder,1496806029,,302
7f17f4,127.0.0.1,GET,http://127.0.0.1:8000/BookResoult,1496806030,77d3c6,200
77d3c6,127.0.0.1,GET,http://127.0.0.1:8000/BookResoult,1496806030,,500
10c590,127.0.0.1,POST,http://127.0.0.1:8000/BookOrder,1496806092,,200
1f097c,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496806182,,200
2b24f2,127.0.0.1,POST,http://127.0.0.1:8000/BookOrder,1496806184,,200
835841,127.0.0.1,POST,http://127.0.0.1:8000/BookOrder,1496806205,,200
7a5282,127.0.0.1,POST,http://127.0.0.1:8000/BookOrder,1496806228,,200
0ec377,127.0.0.1,GET,http://127.0.0.1:8000/,1496806269,,200
9786b3,127.0.0.1,POST,http://127.0.0.1:8000/,1496806270,,200
a4d349,127.0.0.1,POST,http://127.0.0.1:8000/,1496806297,,200
8e26db,127.0.0.1,POST,http://127.0.0.1:8000/,1496806310,,200
efa47e,127.0.0.1,GET,http://127.0.0.1:8000/,1496806406,,200
69a5af,127.0.0.1,POST,http://127.0.0.1:8000/,1496806408,,200
6483f9,127.0.0.1,GET,http://127.0.0.1:8000/,1496806454,,200
42bf07,127.0.0.1,GET,http://127.0.0.1:8000/,1496806455,5771f6,200
5771f6,127.0.0.1,POST,http://127.0.0.1:8000/,1496806455,,500
eb73d3,127.0.0.1,GET,http://127.0.0.1:8000/,1496806848,,200
56e9ce,127.0.0.1,GET,http://127.0.0.1:8000/,1496806849,5666ba,200
5666ba,127.0.0.1,POST,http://127.0.0.1:8000/,1496806849,,500
0ceeff,127.0.0.1,GET,http://127.0.0.1:8000/,1496806863,85dbfa,200
85dbfa,127.0.0.1,POST,http://127.0.0.1:8000/,1496806863,,500
340152,127.0.0.1,GET,http://127.0.0.1:8000/,1496807589,,200
9f7aca,127.0.0.1,GET,http://127.0.0.1:8000/,1496807590,6c7cb7,200
6c7cb7,127.0.0.1,POST,http://127.0.0.1:8000/,1496807590,,500
401967,127.0.0.1,POST,http://127.0.0.1:8000/,1496807613,,200
aba72b,127.0.0.1,GET,http://127.0.0.1:8000/,1496808026,,200
b4e907,127.0.0.1,GET,http://127.0.0.1:8000/,1496808028,d31f84,200
d31f84,127.0.0.1,POST,http://127.0.0.1:8000/,1496808028,,500
ce49b3,127.0.0.1,GET,http://127.0.0.1:8000/,1496813263,,200
00d5a7,127.0.0.1,GET,http://127.0.0.1:8000/,1496813265,df3d35,200
df3d35,127.0.0.1,POST,http://127.0.0.1:8000/,1496813265,,500
c6ccdb,127.0.0.1,GET,http://127.0.0.1:8000/,1496813270,,200
a438c0,127.0.0.1,GET,http://127.0.0.1:8000/,1496813272,aa70dd,200
aa70dd,127.0.0.1,POST,http://127.0.0.1:8000/,1496813272,,500
7aa259,127.0.0.1,GET,http://127.0.0.1:8000/,1496813419,,200
20c6bf,127.0.0.1,GET,http://127.0.0.1:8000/,1496813420,3f7b78,200
3f7b78,127.0.0.1,POST,http://127.0.0.1:8000/,1496813420,,500
758911,127.0.0.1,GET,http://127.0.0.1:8000/,1496813427,,200
01fcd2,127.0.0.1,GET,http://127.0.0.1:8000/,1496814046,,200
3c08e9,127.0.0.1,GET,http://127.0.0.1:8000/,1496814047,4f4597,200
4f4597,127.0.0.1,POST,http://127.0.0.1:8000/,1496814047,,500
81fb7e,127.0.0.1,GET,http://127.0.0.1:8000/,1496814059,,200
0c31b1,127.0.0.1,POST,http://127.0.0.1:8000/,1496814060,,200
1312e3,127.0.0.1,GET,http://127.0.0.1:8000/,1496814087,,200
cf84c1,127.0.0.1,GET,http://127.0.0.1:8000/,1496814088,6304fe,200
6304fe,127.0.0.1,POST,http://127.0.0.1:8000/,1496814088,,500
a92ed9,127.0.0.1,GET,http://127.0.0.1:8000/,1496814097,,200
1ff23b,127.0.0.1,GET,http://127.0.0.1:8000/,1496814333,7b8bf8,200
7b8bf8,127.0.0.1,GET,http://127.0.0.1:8000/,1496814333,,500
8874ef,127.0.0.1,GET,http://127.0.0.1:8000/,1496814634,70fea9,200
70fea9,127.0.0.1,GET,http://127.0.0.1:8000/,1496814634,,500
3d804f,127.0.0.1,GET,http://127.0.0.1:8000/,1496814667,f37da0,200
f37da0,127.0.0.1,GET,http://127.0.0.1:8000/,1496814667,,500
c7e738,127.0.0.1,GET,http://127.0.0.1:8000/,1496814685,4fc6a3,200
4fc6a3,127.0.0.1,GET,http://127.0.0.1:8000/,1496814685,,500
78aa0e,127.0.0.1,GET,http://127.0.0.1:8000/,1496814697,,200
305f0a,127.0.0.1,GET,http://127.0.0.1:8000/,1496814699,,200
e1aec3,127.0.0.1,POST,http://127.0.0.1:8000/,1496814700,,200
7b9275,127.0.0.1,GET,http://127.0.0.1:8000/,1496814721,f143da,200
f143da,127.0.0.1,GET,http://127.0.0.1:8000/,1496814721,,500
64beed,127.0.0.1,GET,http://127.0.0.1:8000/,1496814743,,200
0070bc,127.0.0.1,GET,http://127.0.0.1:8000/,1496814745,,200
8e1a96,127.0.0.1,POST,http://127.0.0.1:8000/,1496814746,,200
3f01e8,127.0.0.1,GET,http://127.0.0.1:8000/,1496814759,,200
97b25c,127.0.0.1,GET,http://127.0.0.1:8000/,1496814803,,200
9ef57c,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496814804,,200
69ea65,127.0.0.1,GET,http://127.0.0.1:8000/,1496814971,,200
12b129,127.0.0.1,GET,http://127.0.0.1:8000/,1496814996,,200
e7b1a4,127.0.0.1,GET,http://127.0.0.1:8000/,1496815005,,200
7f366b,127.0.0.1,GET,http://127.0.0.1:8000/,1496815006,67ab4f,200
67ab4f,127.0.0.1,POST,http://127.0.0.1:8000/,1496815006,,500
819f28,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496815065,,200
477aa1,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496815066,b8b436,200
b8b436,127.0.0.1,POST,http://127.0.0.1:8000/BookOrder,1496815066,,500
273569,127.0.0.1,GET,http://127.0.0.1:8000/BookOrder,1496815200,5ded47,200
5ded47,127.0.0.1,POST,http://127.0.0.1:8000/BookOrder,1496815200,,500
803e96,127.0.0.1,GET,http://127.0.0.1:8000/,1496815215,85b1be,200
85b1be,127.0.0.1,GET,http://127.0.0.1:8000/,1496815215,,500
6f7f88,127.0.0.1,GET,http://127.0.0.1:8000/,1496815228,,200
c6cb69,127.0.0.1,GET,http://127.0.0.1:8000/,1496815250,e415d5,200
e415d5,127.0.0.1,POST,http://127.0.0.1:8000/,1496815250,,500
45c727,127.0.0.1,GET,http://127.0.0.1:8000/,1496815320,,200
1bc7dc,127.0.0.1,GET,http://127.0.0.1:8000/,1496815348,2ce81c,200
2ce81c,127.0.0.1,GET,http://127.0.0.1:8000/,1496815348,,500
bf4a21,127.0.0.1,GET,http://127.0.0.1:8000/,1496815379,f331b2,200
f331b2,127.0.0.1,GET,http://127.0.0.1:8000/,1496815379,,500
7ff5cc,127.0.0.1,GET,http://127.0.0.1:8000/,1496815398,,200
0c4631,127.0.0.1,GET,http://127.0.0.1:8000/,1496815433,a4f869,200
a4f869,127.0.0.1,GET,http://127.0.0.1:8000/,1496815433,,500
d8e29c,127.0.0.1,GET,http://127.0.0.1:8000/,1496815452,,200
cc1804,127.0.0.1,GET,http://127.0.0.1:8000/,1496815465,4137ad,200
4137ad,127.0.0.1,POST,http://127.0.0.1:8000/,1496815465,,500
f4b19e,127.0.0.1,POST,http://127.0.0.1:8000/,1496815480,,200
306283,127.0.0.1,POST,http://127.0.0.1:8000/,1496815492,,200
0c97e7,127.0.0.1,GET,http://127.0.0.1:8000/,1496815512,8804b0,200
8804b0,127.0.0.1,POST,http://127.0.0.1:8000/,1496815512,,500
75c565,127.0.0.1,GET,http://127.0.0.1:8000/,1496815550,,200
b8385d,127.0.0.1,POST,http://127.0.0.1:8000/,1496815555,,200
603c45,127.0.0.1,GET,http://127.0.0.1:8000/,1496815587,,200
eeac7f,127.0.0.1,POST,http://127.0.0.1:8000/,1496815589,,200
a969f6,127.0.0.1,GET,http://127.0.0.1:8000/,1496815591,,200
31961c,127.0.0.1,POST,http://127.0.0.1:8000/,1496815595,,200
89712b,127.0.0.1,GET,http://127.0.0.1:8000/,1496815599,,200
bc2ad2,127.0.0.1,GET,http://127.0.0.1:8000/,1496816154,,200
bd748a,127.0.0.1,POST,http://127.0.0.1:8000/,1496816166,,200
c3d7ec,127.0.0.1,GET,http://127.0.0.1:8000/,1496816168,,200
f44450,127.0.0.1,GET,http://127.0.0.1:8000/,1496816186,,200
3d64b3,127.0.0.1,GET,http://127.0.0.1:8000/,1496816236,,200
364b63,127.0.0.1,GET,http://localhost:8000/BookOrder,1498713100,,200
a8afb0,127.0.0.1,POST,http://localhost:8000/BookOrder,1498713105,,200
d73adc,127.0.0.1,GET,http://localhost:8000/,1498713886,,200
a3376e,127.0.0.1,GET,http://localhost:8000/BookOrder,1498713889,,200
8d41b4,127.0.0.1,GET,http://localhost:8000/,1498713890,,200
178ee7,127.0.0.1,POST,http://localhost:8000/,1498713892,,200
3396df,127.0.0.1,GET,http://localhost:8000/BookOrder,1498714552,,200
480df3,127.0.0.1,GET,http://localhost:8000/,1498714554,,200
f61a88,127.0.0.1,GET,http://localhost:8000/,1498715292,,200
8cd361,127.0.0.1,GET,http://localhost:8000/,1498715294,01e8f0,200
01e8f0,127.0.0.1,POST,http://localhost:8000/,1498715294,,500
a90693,127.0.0.1,GET,http://localhost:8000/,1498715343,,200
e7a6a2,127.0.0.1,POST,http://localhost:8000/,1498715344,,200
fe35c1,127.0.0.1,POST,http://localhost:8000/,1498715347,,200
837ddf,127.0.0.1,POST,http://localhost:8000/,1498716371,,200
4541cb,127.0.0.1,GET,http://localhost:8000/,1498717183,,302
e5dc84,127.0.0.1,GET,http://localhost:8000/BookResoult,1498717183,a6b036,200
a6b036,127.0.0.1,GET,http://localhost:8000/BookResoult,1498717183,,500
32dd5f,127.0.0.1,GET,http://localhost:8000/,1498717232,,302
7ae8eb,127.0.0.1,GET,http://localhost:8000/BookResoult,1498717234,,200
d7ce1e,127.0.0.1,GET,http://localhost:8000/BookOrder,1498717236,,302
9a1a39,127.0.0.1,GET,http://localhost:8000/BookResoult,1498717236,,200
58e526,127.0.0.1,GET,http://localhost:8000/BookOrder,1498717237,,302
71a20b,127.0.0.1,GET,http://localhost:8000/BookResoult,1498717237,,200
9f67ab,127.0.0.1,GET,http://localhost:8000/,1498717238,,302
e2721d,127.0.0.1,GET,http://localhost:8000/BookResoult,1498717238,,200
bf2d2b,127.0.0.1,GET,http://localhost:8000/BookOrder,1498717239,,302
ddfe5c,127.0.0.1,GET,http://localhost:8000/BookResoult,1498717239,,200
7a1b04,127.0.0.1,GET,http://localhost:8000/,1498717241,,302
43f2a0,127.0.0.1,GET,http://localhost:8000/BookResoult,1498717241,,200
bea533,127.0.0.1,GET,http://localhost:8000/,1498717357,,200
512fd4,127.0.0.1,POST,http://localhost:8000/,1498717358,,302
ef65bd,127.0.0.1,GET,http://localhost:8000/BookResoult,1498717358,,200
0cd502,127.0.0.1,GET,http://localhost:8000/,1498717409,,200
ca39c3,127.0.0.1,POST,http://localhost:8000/,1498717411,,302
4eedee,127.0.0.1,GET,http://localhost:8000/BookResoult,1498717411,943d76,200
943d76,127.0.0.1,GET,http://localhost:8000/BookResoult,1498717411,,500
a7546a,127.0.0.1,GET,http://localhost:8000/,1498717444,,200
84adb6,127.0.0.1,POST,http://localhost:8000/,1498717445,,302
1b48f3,127.0.0.1,GET,http://localhost:8000/BookResoult,1498717445,b9e910,200
